taxon,taxon1,taxon2,genus,tribe,subfamily,family,order,class,agg.ssp,rand.type,poly.ins
Alpinia_nanchuanensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_jianganfeng,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_ligulata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_glabra,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_vittata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_officinarum,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_luteocarpa,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_foxworthyi,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_elegans,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_carolinensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_calcarata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_nieuwenhuizii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_tonkinensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_strobiliformis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_stachyodes,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_pumila,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_pinnanensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_oxyphylla,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_napoensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_hainanensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_guinanensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_formosana,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_aquatica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_suishaensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_rafflesiana,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_polyantha,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_nigra,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_malaccensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_maclurei,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_javanica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_japonica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_intermedia,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_coriacea,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_conchigera,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_blepharocalyx,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_zerumbet,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_galanga,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_loerzingii,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_acuminatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_mizoramensis,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_bipinianum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_puberulum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_singapurense,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_kerrii,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_bulusanense,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_ultralimitale,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_niveum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_engganoensis,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_papuanum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_wightianum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_ligulatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_roseum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_neesanum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_odoriferum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_nimmonii,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_cylindricum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_capitatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_xishuangbannaense,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_recurvatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_purpureum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_densissimum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_striolatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_smilesianum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_shuanglongensis,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_oligophyllum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_kawagoi,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_teres,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_citriodorum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_neotruncatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_isanense,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_montanum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_fragile,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_rubens,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_bradleyanum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_barbatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_parishii,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_newmanii,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_pellitum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_orbiculatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_cernuum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_zerumbet,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_junceum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_longipedunculatum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_wrayi,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_sulphureum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_ellipticum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_spectabile,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_coloratum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_mioga,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_corallinum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_ottensii,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_officinale,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Zingiber_gramineum,,,Zingiber,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Riedelia_lanata,,,Riedelia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_elatum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_deceptum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_emeiense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_kwangsiense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_viridibracteatum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_marginatum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_larsenii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_rubrum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_chrysoleucum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_dekianum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_tengchongense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_forrestii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_brevicaule,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_nutantiflorum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_biflorum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_x_raffillii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_villosum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_bordelonianum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_yunnanense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_urophyllum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_thyrsiforme,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_stenopetalum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_spicatum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_puerense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_maximum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_longicornutum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_horsfieldii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_hasseltii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_greenii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_gracillimum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_gracile,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_glabrum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_elwesii,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_ellipticum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_densiflorum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_cylindricum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_coccineum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_bousigonianum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_borneense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_muluense,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_flavescens,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_coronarium,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_gardnerianum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Hedychium_flavum,,,Hedychium,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_emeiensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_sherwoodiana,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_barthei,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_saltatoria,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_siamensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_rosea,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_reflexa,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_ophioglossa,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_nuda,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_mogokensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_gracilis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_expansa,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_deliana,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_colpicola,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_candida,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_annamensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_wardii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_flagellaris,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_keithii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_orixensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_adhaerens,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_globulifera,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_sessiliflora,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_bulbifera,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_albiflora,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_radicalis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_geoffrayi,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_racemosa,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_multiflora,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_substrigosa,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_insectifera,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_xantholeuca,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_brachyanthera,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_wengeri,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_spathulata,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_macroclada,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_variabilis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_talangensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_multifolia,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_winitii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_schomburgkii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_propinqua,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_platystachya,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_patens,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_paniculata,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_obscura,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_marantina,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_leucantha,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_laeta,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_holttumii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_franciscii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_fragilis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_flavibracteata,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_fecunda,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_clarkei,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_cernua,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_campsophylla,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_aurantiaca,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_atrosanguinea,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_albobracteata,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_acehensis,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_pendula,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Globba_curtisii,,,Globba,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Musella_lasiocarpa,,,Musella,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_nagalandiana,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_sabuana,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_markkuana,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_thomsonii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_indandamanensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_haekkinenii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_ruiliensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_lokok,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_johnsii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_bukensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_sikkimensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_nanensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_markkui,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_flaviflora,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_serpentina,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_cheesmanii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_boman,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_lolodensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_splendida,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_sanguinea,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_borneensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_zaifui,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_viridis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_chunii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_paracoccinea,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_exotica,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_yunnanensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_violascens,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_tonkinensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_siamensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_salaccensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_rubra,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_rubinea,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_nagensium,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_monticola,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_mannii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_maclayi,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_lutea,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_laterita,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_itinerans,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_ingens,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_hirta,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_gracilis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_coccinea,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_campestris,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_barioensis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_aurantiaca,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_formosana,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_rosea,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_jackeyi,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_troglodytarum,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_textilis,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_peekelii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_velutina,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_banksii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_beccarii,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_ornata,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_basjoo,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_x_paradisiaca,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_balbisiana,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_schizocarpa,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Musa_acuminata,,,Musa,,,Musaceae,Zingiberales,Magnoliopsida,,,
Ensete_homblei,,,Ensete,,,Musaceae,Zingiberales,Magnoliopsida,,,
Ensete_livingstonianum,,,Ensete,,,Musaceae,Zingiberales,Magnoliopsida,,,
Ensete_glaucum,,,Ensete,,,Musaceae,Zingiberales,Magnoliopsida,,,
Ensete_superbum,,,Ensete,,,Musaceae,Zingiberales,Magnoliopsida,,,
Ensete_ventricosum,,,Ensete,,,Musaceae,Zingiberales,Magnoliopsida,,,
Hellenia_lacera,,,Hellenia,,,Costaceae,Zingiberales,Magnoliopsida,,,
Hellenia_globosa,,,Hellenia,,,Costaceae,Zingiberales,Magnoliopsida,,,
Hellenia_speciosa,,,Hellenia,,,Costaceae,Zingiberales,Magnoliopsida,,,
Paracostus_paradoxus,,,Paracostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Paracostus_englerianus,,,Paracostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_fusiformis,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_fragilis,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_congestiflorus,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_acaulis,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_curcumoides,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_lanceolatus,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_cuspidatus,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Chamaecostus_subsessilis,,,Chamaecostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Dimerocostus_argenteus,,,Dimerocostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Dimerocostus_strobilaceus,,,Dimerocostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Tapeinochilos_versteegii,,,Tapeinochilos,,,Costaceae,Zingiberales,Magnoliopsida,,,
Tapeinochilos_hollrungii,,,Tapeinochilos,,,Costaceae,Zingiberales,Magnoliopsida,,,
Tapeinochilos_pubescens,,,Tapeinochilos,,,Costaceae,Zingiberales,Magnoliopsida,,,
Tapeinochilos_dahlii,,,Tapeinochilos,,,Costaceae,Zingiberales,Magnoliopsida,,,
Tapeinochilos_queenslandiae,,,Tapeinochilos,,,Costaceae,Zingiberales,Magnoliopsida,,,
Tapeinochilos_ananassae,,,Tapeinochilos,,,Costaceae,Zingiberales,Magnoliopsida,,,
Monocostus_uniflorus,,,Monocostus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_sinningiiflorus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_plowmanii,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_fenestralis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_zamoranus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_acreanus,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
Costus_viridis,,,Costus,,,Costaceae,Zingiberales,Magnoliopsida,,,
